sensor_id,timestamp,temperature_C,humidity_%,sea_temperature_C,sea_temp_band
M6,2011-08-25T00:00:00Z,13.2,79.0,14.1,warm
M5,2008-08-26T14:00:00Z,15.5,95.0,15.2,warm
M4-Archive,2003-04-26T05:00:00Z,10.1,83.0,9.9,cold
M2,2007-05-17T14:00:00Z,13.1,90.0,11.0,cold
M2,2002-07-15T22:00:00Z,14.3,90.0,15.2,warm
M2,2003-04-24T22:00:00Z,9.7,93.0,8.6,cold
M4-Archive,2004-07-08T16:00:00Z,14.0,70.0,14.8,warm
M5,2015-05-07T20:00:00Z,10.21,82.0,10.36,cold
M3,2015-01-28T20:00:00Z,8.26,71.5,11.01,cold
M5,2015-04-26T03:00:00Z,7.75,75.4,10.36,cold
M6,2010-12-30T09:00:00Z,11.2,94.0,11.5,mild
M5,2012-08-23T18:00:00Z,15.23,81.2,16.58,warm
M5,2007-04-01T01:00:00Z,9.3,86.0,9.4,cold
M4,2010-02-16T19:00:00Z,5.9,84.0,10.1,cold
M3,2003-03-09T18:00:00Z,11.2,74.0,10.9,cold
M3,2005-07-19T10:00:00Z,15.8,93.0,15.9,warm
M5,2013-01-06T13:00:00Z,10.79,92.2,9.88,cold
M1,2001-12-27T08:00:00Z,9.9,87.0,11.0,cold
M3,2009-09-11T09:00:00Z,13.8,94.0,13.7,mild
M6,2006-12-23T15:00:00Z,11.7,74.0,11.2,mild
M4,2009-10-14T13:00:00Z,14.0,86.0,13.5,mild
M1,2007-02-13T03:00:00Z,8.9,58.0,10.0,cold
M6,2017-06-14T03:00:00Z,13.9,96.0,13.3,mild
M6,2011-05-24T13:00:00Z,10.5,68.0,11.3,mild
M1,2003-09-28T15:00:00Z,14.2,71.0,15.8,warm
M3,2004-03-31T19:00:00Z,10.9,94.0,10.9,cold
M3,2008-12-07T06:00:00Z,10.2,75.0,10.7,cold
M5,2007-10-12T02:00:00Z,15.3,90.0,14.7,warm
M2,2001-06-06T09:00:00Z,10.5,93.5,9.8,cold
M5,2007-01-10T14:00:00Z,9.1,68.0,10.5,cold
M3,2002-09-17T03:00:00Z,15.6,68.0,15.9,warm
M5,2006-12-21T03:00:00Z,9.6,69.0,11.5,mild
M6,2008-06-27T18:00:00Z,15.2,90.0,14.4,warm
M3,2013-01-02T13:00:00Z,11.13,96.9,10.8,cold
M5,2011-10-31T12:00:00Z,14.4,92.0,13.3,mild
M1,2006-02-20T04:00:00Z,8.1,69.0,10.4,cold
M5,2010-12-31T12:00:00Z,7.1,78.0,9.4,cold
M2,2011-03-24T08:00:00Z,8.43,86.8,8.09,cold
M2,2005-12-08T07:00:00Z,9.4,82.0,12.2,mild
M3,2016-09-05T02:00:00Z,17.18,97.7,16.0,warm
M6,2009-07-19T11:00:00Z,14.2,83.0,14.7,warm
M4,2009-05-06T22:00:00Z,9.6,68.0,10.6,cold
M1,2003-02-16T23:00:00Z,9.3,88.0,10.4,cold
M3,2009-03-06T12:00:00Z,11.0,81.0,10.4,cold
M6,2007-05-05T18:00:00Z,12.9,78.0,12.1,mild
M4,2009-10-07T06:00:00Z,11.5,72.0,13.3,mild
M1,2005-01-10T04:00:00Z,10.0,77.0,10.6,cold
M6,2015-08-30T10:00:00Z,12.3,88.0,13.8,mild
M4-Archive,2007-04-26T18:00:00Z,11.7,73.0,11.5,mild
M1,2004-03-21T12:00:00Z,9.1,75.0,10.6,cold
M4,2010-10-29T08:00:00Z,11.6,76.0,12.7,mild
M5,2015-03-22T14:00:00Z,8.02,80.5,8.78,cold
M5,2008-12-22T21:00:00Z,9.3,82.0,9.8,cold
M3,2009-10-04T13:00:00Z,13.5,82.0,15.1,warm
M2,2011-04-08T09:00:00Z,8.84,85.9,8.94,cold
M6,2017-03-18T12:00:00Z,11.4,97.0,10.7,cold
Belmullet-AMETS,2011-06-10T15:00:00Z,10.93,73.0,11.63,mild
M3,2004-12-24T01:00:00Z,10.6,72.0,11.4,mild
M4,2011-09-21T08:00:00Z,12.5,76.2,13.06,mild
M3,2014-12-22T05:00:00Z,12.4,87.1,11.42,mild
M1,2002-02-08T06:00:00Z,10.9,96.0,10.7,cold
M4-Archive,2003-07-13T18:00:00Z,15.9,88.0,14.9,warm
M6,2016-06-21T00:00:00Z,13.1,82.0,13.6,mild
M3,2010-09-21T09:00:00Z,16.8,90.0,16.3,warm
M2,2011-10-21T09:00:00Z,13.35,79.1,13.68,mild
M3,2005-07-26T06:00:00Z,16.3,91.0,16.4,warm
M2,2003-08-24T19:00:00Z,17.4,93.0,16.8,warm
M3,2011-10-16T15:00:00Z,14.2,69.0,14.2,warm
M2,2001-12-18T06:00:00Z,8.8,77.0,11.3,mild
M2,2012-10-25T16:00:00Z,12.09,79.7,14.05,warm
M2,2011-06-24T14:00:00Z,11.41,85.1,12.16,mild
M4,2007-07-04T02:00:00Z,13.6,93.0,14.1,warm
M1,2007-01-28T03:00:00Z,10.0,73.0,9.7,cold
M3,2012-11-18T15:00:00Z,10.72,94.9,11.14,mild
M6,2017-07-20T19:00:00Z,12.6,81.0,15.1,warm
M6,2006-12-17T19:00:00Z,10.4,75.0,11.7,mild
M3,2016-10-13T09:00:00Z,13.29,88.3,14.32,warm
M6,2016-09-22T10:00:00Z,13.2,69.0,15.4,warm
M3,2010-08-02T15:00:00Z,16.1,85.0,16.1,warm
M5,2016-07-05T00:00:00Z,14.18,76.6,14.7,warm
M4,2016-10-22T18:00:00Z,13.12,75.0,13.3,mild
M2,2013-04-18T23:00:00Z,7.65,81.6,7.08,cold
M5,2006-10-18T14:00:00Z,15.6,92.0,15.1,warm
M3,2011-07-21T14:00:00Z,13.7,75.0,14.1,warm
M2,2008-02-17T11:00:00Z,6.1,72.0,9.1,cold
M5,2008-01-20T23:00:00Z,10.9,98.0,9.9,cold
M2,2007-04-20T14:00:00Z,9.5,94.0,9.5,cold
M3,2004-01-02T14:00:00Z,12.0,97.0,11.5,mild
M4,2010-08-03T00:00:00Z,14.5,88.0,15.0,warm
M2,2003-03-25T08:00:00Z,9.0,92.0,8.3,cold
M6,2009-11-13T01:00:00Z,10.6,68.0,13.1,mild
M4-Archive,2004-07-05T14:00:00Z,13.6,76.0,14.7,warm
M6,2012-07-02T17:00:00Z,14.3,97.0,14.1,warm
M5,2006-09-19T02:00:00Z,15.3,78.0,15.5,warm
M6,2014-09-13T17:00:00Z,15.9,89.0,15.6,warm
M5,2005-03-27T08:00:00Z,9.1,87.0,9.4,cold
M4,2010-12-26T17:00:00Z,8.4,85.0,10.1,cold
M3,2008-02-03T19:00:00Z,6.6,71.0,11.4,mild
M6,2012-08-16T15:00:00Z,15.8,86.0,15.3,warm
M1,2002-07-21T22:00:00Z,15.2,87.0,16.7,warm
M3,2007-07-13T06:00:00Z,12.7,93.0,15.1,warm
M6,2007-01-04T21:00:00Z,12.0,90.0,11.5,mild
M2,2001-05-10T22:00:00Z,10.3,95.4,9.0,cold
M1,2001-04-01T03:00:00Z,9.8,79.4,9.3,cold
M6,2007-01-11T08:00:00Z,8.2,72.0,11.1,cold
M5,2011-10-17T15:00:00Z,14.1,84.0,14.1,warm
M6,2007-03-22T17:00:00Z,10.9,86.0,11.0,cold
M4-Archive,2006-07-04T05:00:00Z,13.1,89.0,14.2,warm
M6,2007-03-09T02:00:00Z,7.9,75.0,10.9,cold
M6,2013-02-11T14:00:00Z,6.9,65.0,10.5,cold
M4,2008-05-08T13:00:00Z,13.9,82.0,11.3,mild
M5,2015-06-17T03:00:00Z,13.76,96.5,13.23,mild
M6,2013-08-15T22:00:00Z,16.2,90.0,16.1,warm
M5,2010-06-12T14:00:00Z,14.0,78.0,13.6,mild
M2,2006-06-06T12:00:00Z,13.6,83.0,13.4,mild
M2,2013-10-02T05:00:00Z,14.79,94.9,13.71,mild
M6,2012-10-13T19:00:00Z,11.3,80.0,12.8,mild
M5,2005-11-11T14:00:00Z,12.1,72.0,13.0,mild
M6,2016-05-23T11:00:00Z,10.4,71.0,11.5,mild
M4,2017-04-03T09:00:00Z,10.65,94.9,10.46,cold
M3,2008-11-01T09:00:00Z,8.0,65.0,11.5,mild
M6,2009-12-25T06:00:00Z,7.4,72.0,11.6,mild
M1,2004-10-16T02:00:00Z,11.2,82.0,13.2,mild
M4,2007-05-21T14:00:00Z,10.4,77.0,11.3,mild
M3,2005-10-24T18:00:00Z,14.3,92.0,13.8,mild
M4,2010-10-21T11:00:00Z,12.1,75.0,13.2,mild
M3,2006-08-03T01:00:00Z,15.5,82.0,16.7,warm
M2,2015-07-16T15:00:00Z,13.73,89.1,12.68,mild
M6,2016-08-02T15:00:00Z,16.0,85.0,16.0,warm
M6,2014-05-28T16:00:00Z,11.8,96.0,11.8,mild
M5,2017-09-21T21:00:00Z,14.38,77.0,14.8,warm
M6,2016-04-27T05:00:00Z,8.7,67.0,10.8,cold
M5,2011-08-12T02:00:00Z,15.2,96.0,15.2,warm
M5,2007-05-20T05:00:00Z,10.5,71.0,11.9,mild
M4,2009-09-26T07:00:00Z,13.8,98.0,13.6,mild
M6,2011-08-13T10:00:00Z,13.7,91.0,14.0,warm
M4-Archive,2005-05-29T11:00:00Z,10.0,71.0,11.4,mild
M2,2007-09-23T23:00:00Z,14.3,98.0,14.2,warm
M6,2007-03-09T21:00:00Z,11.1,79.0,10.8,cold
M4,2012-11-18T00:00:00Z,8.02,72.7,10.94,cold
M4-Archive,2006-08-02T18:00:00Z,15.3,84.0,16.4,warm
M2,2015-02-18T07:00:00Z,8.64,94.5,8.68,cold
M5,2015-03-23T21:00:00Z,8.43,72.3,8.72,cold
M4,2012-12-02T22:00:00Z,10.42,77.7,10.53,cold
M3,2006-08-21T21:00:00Z,16.1,98.0,15.7,warm
M2,2004-03-22T14:00:00Z,7.2,76.0,8.4,cold
M2,2011-08-27T07:00:00Z,12.47,85.1,14.8,warm
M6,2008-01-13T09:00:00Z,9.9,79.0,11.9,mild
M6,2012-01-28T05:00:00Z,10.7,92.0,10.6,cold
M4,2011-09-16T21:00:00Z,12.88,87.1,12.92,mild
M2,2012-09-22T23:00:00Z,13.18,69.1,14.83,warm
M6,2014-01-15T08:00:00Z,9.3,73.0,9.5,cold
M4,2008-02-15T12:00:00Z,6.9,76.0,10.3,cold
M3,2002-08-09T20:00:00Z,14.5,75.0,14.9,warm
M2,2001-07-09T08:00:00Z,12.5,90.0,11.2,mild
M6,2009-03-07T05:00:00Z,10.3,95.0,11.5,mild
M3,2010-09-03T08:00:00Z,16.1,99.0,16.5,warm
M4,2009-07-20T22:00:00Z,14.8,92.0,15.5,warm
M6,2014-07-28T03:00:00Z,16.2,85.0,16.9,warm
M6,2006-10-14T21:00:00Z,13.2,87.0,14.2,warm
M5,2005-05-26T09:00:00Z,11.6,90.0,11.6,mild
M2,2010-11-27T03:00:00Z,6.04,64.8,12.48,mild
M3,2009-03-16T03:00:00Z,10.1,87.0,10.3,cold
M6,2013-10-26T12:00:00Z,12.6,71.0,14.6,warm
M6,2011-05-10T12:00:00Z,11.0,78.0,11.3,mild
M2,2012-05-31T22:00:00Z,12.88,95.3,12.34,mild
M6,2013-10-18T01:00:00Z,15.1,93.0,14.6,warm
M3,2008-11-19T14:00:00Z,10.9,83.0,11.5,mild
M4,2011-05-07T11:00:00Z,11.9,91.0,11.4,mild
M5,2013-11-13T02:00:00Z,11.34,69.5,12.89,mild
M4,2008-11-24T07:00:00Z,9.4,74.0,11.2,mild
M6,2015-07-30T02:00:00Z,12.8,80.0,13.8,mild
M4-Archive,2006-11-22T20:00:00Z,10.8,89.0,12.2,mild
M1,2002-05-14T15:00:00Z,11.0,73.0,11.2,mild
M4,2010-12-01T05:00:00Z,4.3,66.0,10.7,cold
M6,2016-07-20T20:00:00Z,14.4,81.0,15.3,warm
M4,2007-12-21T02:00:00Z,8.0,83.0,10.9,cold
M5,2015-01-06T07:00:00Z,10.59,96.9,10.53,cold
M3,2017-04-27T19:00:00Z,9.87,74.2,11.72,mild
M6,2010-03-27T00:00:00Z,9.8,63.0,10.8,cold
M6,2012-09-20T12:00:00Z,14.8,92.0,14.5,warm
M5,2006-05-09T20:00:00Z,9.8,95.0,12.0,mild
M1,2004-06-06T22:00:00Z,13.2,84.0,14.2,warm
M2,2012-12-10T00:00:00Z,8.33,73.0,11.31,mild
M6,2012-10-01T08:00:00Z,12.4,77.0,13.6,mild
M4,2017-04-15T07:00:00Z,8.5,77.7,9.95,cold
M6,2014-04-27T11:00:00Z,10.0,77.0,10.4,cold
M5,2011-08-06T06:00:00Z,14.0,79.0,15.8,warm
M3,2009-07-25T14:00:00Z,16.2,89.0,16.3,warm
M5,2011-01-23T16:00:00Z,7.7,86.0,8.7,cold
M6,2010-02-05T22:00:00Z,10.0,75.0,10.9,cold
M2,2013-07-19T22:00:00Z,17.39,87.1,17.12,warm
M5,2016-08-18T02:00:00Z,15.71,93.0,15.82,warm
M2,2017-05-29T23:00:00Z,12.06,97.3,11.31,mild
M5,2007-06-01T03:00:00Z,12.5,93.0,13.2,mild
M5,2007-06-07T09:00:00Z,13.1,96.0,13.4,mild
M1,2006-10-28T17:00:00Z,13.9,88.0,13.9,warm
M3,2005-10-25T14:00:00Z,14.5,71.0,13.9,warm
M4,2017-03-09T00:00:00Z,10.28,75.0,10.19,cold
M3,2003-04-30T14:00:00Z,11.1,77.0,11.6,mild
M4,2016-09-08T07:00:00Z,14.62,91.0,14.56,warm
M2,2007-01-11T21:00:00Z,10.0,74.0,10.7,cold
M4-Archive,2004-07-30T13:00:00Z,15.2,69.0,15.1,warm
M3,2017-05-19T12:00:00Z,11.44,77.0,12.51,mild
M3,2009-02-16T11:00:00Z,10.1,73.0,10.1,cold
M5,2011-01-31T23:00:00Z,8.0,92.0,8.4,cold
M4-Archive,2003-09-23T13:00:00Z,12.1,70.0,15.2,warm
M3,2007-11-28T21:00:00Z,12.2,78.0,12.9,mild
M3,2005-12-11T08:00:00Z,11.1,87.0,11.3,mild
M2,2007-08-17T00:00:00Z,14.0,82.0,14.6,warm
M3,2007-03-15T02:00:00Z,10.9,86.0,10.8,cold
M1,2003-11-04T11:00:00Z,14.2,91.0,13.0,mild
M5,2013-03-27T06:00:00Z,3.31,62.1,8.41,cold
M5,2005-12-02T23:00:00Z,8.8,82.0,12.2,mild
M3,2014-12-21T05:00:00Z,11.37,94.5,11.38,mild
M5,2007-12-09T21:00:00Z,9.7,74.0,12.0,mild
M6,2012-10-20T18:00:00Z,12.8,99.0,12.5,mild
M3,2002-10-22T12:00:00Z,13.0,77.0,14.4,warm
M2,2001-10-15T18:00:00Z,13.5,78.0,13.7,mild
M4,2007-11-30T13:00:00Z,9.2,82.0,11.9,mild
M4,2009-06-25T15:00:00Z,15.5,86.0,14.6,warm
M3,2016-08-31T11:00:00Z,15.61,80.5,16.03,warm
M5,2013-06-26T00:00:00Z,14.04,88.3,13.81,warm
M2,2008-01-05T07:00:00Z,8.5,74.0,10.4,cold
M3,2004-08-02T18:00:00Z,17.7,91.0,17.5,warm
M6,2012-09-10T12:00:00Z,12.8,77.0,15.1,warm
M4-Archive,2005-06-27T22:00:00Z,14.2,95.0,15.5,warm
M4,2011-06-02T23:00:00Z,10.0,97.0,11.5,mild
M4,2007-12-13T23:00:00Z,10.7,91.0,11.3,mild
M5,2006-12-23T09:00:00Z,8.0,78.0,11.5,mild
M5,2014-12-22T06:00:00Z,11.92,89.5,11.31,mild
M4,2007-09-08T00:00:00Z,15.7,77.0,15.5,warm
M2,2005-08-17T22:00:00Z,15.8,87.0,15.3,warm
M2,2006-05-28T02:00:00Z,10.5,85.0,9.9,cold
M5,2010-12-23T19:00:00Z,3.7,85.0,9.6,cold
M2,2012-12-07T00:00:00Z,6.42,80.9,11.45,mild
M4-Archive,2005-09-03T02:00:00Z,15.1,86.0,15.7,warm
M2,2017-03-12T10:00:00Z,9.15,87.9,9.02,cold
M5,2007-06-07T17:00:00Z,12.9,94.0,14.4,warm
M1,2005-02-11T23:00:00Z,11.4,95.0,10.3,cold
M3,2010-11-25T12:00:00Z,8.5,68.0,11.7,mild
M4,2009-09-22T04:00:00Z,13.4,87.0,14.0,warm
M5,2006-06-21T17:00:00Z,14.6,71.0,14.8,warm
M5,2013-09-20T15:00:00Z,15.0,68.4,14.7,warm
M3,2004-08-30T05:00:00Z,14.6,86.0,16.3,warm
M2,2011-05-16T17:00:00Z,12.4,82.9,11.02,cold
M5,2013-04-09T11:00:00Z,6.83,73.8,8.14,cold
M6,2013-04-04T16:00:00Z,8.7,59.0,10.8,cold
M1,2005-07-07T22:00:00Z,14.1,96.0,14.4,warm
M2,2003-09-19T05:00:00Z,14.8,91.0,14.8,warm
M3,2003-12-20T16:00:00Z,9.1,72.0,11.1,cold
M4-Archive,2006-02-11T00:00:00Z,6.9,82.0,9.3,cold
M4-Archive,2006-10-04T12:00:00Z,13.3,84.0,15.0,warm
M3,2004-02-03T20:00:00Z,11.9,97.0,10.9,cold
M2,2011-07-02T23:00:00Z,12.88,85.9,13.54,mild
M5,2012-07-05T21:00:00Z,14.89,87.2,15.38,warm
M4,2009-12-09T19:00:00Z,10.8,72.0,11.0,cold
M6,2007-03-05T01:00:00Z,7.5,69.0,10.8,cold
M5,2010-07-08T15:00:00Z,16.1,85.0,16.1,warm
M3,2012-11-10T19:00:00Z,9.12,71.9,11.24,mild
M5,2016-07-28T13:00:00Z,15.95,87.9,14.97,warm
M6,2011-09-28T02:00:00Z,15.2,100.0,13.3,mild
M1,2003-06-28T02:00:00Z,13.6,86.0,14.3,warm
M6,2012-12-10T03:00:00Z,11.1,90.0,11.5,mild
M3,2006-10-13T03:00:00Z,15.4,93.0,14.7,warm
M4,2009-10-02T20:00:00Z,13.6,89.0,13.5,mild
M2,2007-09-11T05:00:00Z,14.1,80.0,15.3,warm
M3,2010-07-26T20:00:00Z,16.2,99.0,15.5,warm
M3,2006-12-24T22:00:00Z,10.8,82.0,11.5,mild
M6,2015-11-14T23:00:00Z,13.8,100.0,12.5,mild
M5,2005-04-27T11:00:00Z,9.9,82.0,10.2,cold
M5,2010-06-09T18:00:00Z,13.5,92.0,14.7,warm
M3,2003-08-17T11:00:00Z,16.9,97.0,17.8,warm
M3,2010-06-21T19:00:00Z,15.8,87.0,15.6,warm
M4,2007-10-22T18:00:00Z,12.9,83.0,13.6,mild
M1,2007-01-15T19:00:00Z,7.2,78.0,10.6,cold
M3,2011-09-18T06:00:00Z,13.7,82.0,14.3,warm
M3,2008-03-11T07:00:00Z,11.6,88.0,11.0,cold
M6,2011-08-01T11:00:00Z,12.5,74.0,14.0,warm
M5,2011-10-05T11:00:00Z,15.3,96.0,14.5,warm
M5,2017-04-21T02:00:00Z,11.13,92.2,11.14,mild
M6,2010-03-25T20:00:00Z,10.2,90.0,10.7,cold
M2,2017-05-11T09:00:00Z,10.62,88.3,10.19,cold
M4-Archive,2006-08-29T13:00:00Z,14.4,75.0,15.4,warm
M4,2008-04-25T05:00:00Z,10.6,91.0,10.4,cold
M3,2007-01-30T15:00:00Z,9.8,60.0,11.0,cold
M3,2003-08-11T01:00:00Z,16.5,85.0,17.4,warm
M1,2002-09-03T23:00:00Z,14.9,94.0,15.2,warm
M6,2010-10-06T16:00:00Z,13.8,76.0,14.1,warm
M1,2003-05-30T14:00:00Z,13.8,91.0,12.9,mild
M2,2006-02-14T13:00:00Z,9.1,81.0,9.4,cold
M3,2010-01-05T16:00:00Z,6.4,63.0,10.5,cold
M3,2011-05-26T19:00:00Z,11.1,78.0,12.2,mild
M5,2008-09-23T06:00:00Z,14.4,77.0,15.1,warm
M5,2007-12-21T03:00:00Z,8.5,83.0,11.1,cold
M2,2001-11-21T23:00:00Z,10.9,89.0,12.5,mild
M4,2017-08-13T13:00:00Z,14.45,81.6,14.9,warm
M5,2009-08-05T12:00:00Z,15.9,84.0,15.6,warm
M5,2010-12-17T10:00:00Z,4.0,76.0,10.2,cold
M4,2009-01-27T14:00:00Z,9.1,74.0,10.4,cold
M2,2007-10-17T16:00:00Z,12.9,62.0,13.9,warm
M2,2005-10-30T21:00:00Z,13.8,84.0,14.0,warm
M4-Archive,2006-12-01T19:00:00Z,10.5,66.0,11.8,mild
M3,2003-02-28T15:00:00Z,10.4,73.0,10.8,cold
M6,2011-05-02T11:00:00Z,12.2,90.0,11.4,mild
M5,2012-03-29T19:00:00Z,11.85,76.5,11.28,mild
M2,2015-10-27T12:00:00Z,13.9,91.0,13.64,mild
M6,2015-09-10T17:00:00Z,12.7,73.0,13.8,mild
M2,2004-05-09T23:00:00Z,9.7,84.0,9.2,cold
M6,2007-01-31T13:00:00Z,11.6,89.0,11.1,cold
M1,2007-06-09T19:00:00Z,16.9,87.0,16.3,warm
M5,2016-08-20T09:00:00Z,15.82,85.2,15.48,warm
M2,2008-03-11T19:00:00Z,5.8,79.0,8.1,cold
M5,2016-07-24T02:00:00Z,16.53,93.0,16.17,warm
M3,2010-09-27T01:00:00Z,15.7,91.0,16.0,warm
M2,2011-05-12T09:00:00Z,11.34,79.5,11.02,cold
M2,2007-12-06T14:00:00Z,14.1,83.0,12.3,mild
M2,2001-08-16T18:00:00Z,15.3,88.4,14.9,warm
M4,2007-07-11T00:00:00Z,13.7,93.0,13.9,warm
M4,2007-08-23T14:00:00Z,14.7,97.0,14.5,warm
M1,2004-01-08T13:00:00Z,10.0,73.0,11.2,mild
M2,2002-04-11T03:00:00Z,8.1,71.0,8.6,cold
M3,2008-03-06T07:00:00Z,10.9,71.0,11.1,cold
M4-Archive,2005-05-28T09:00:00Z,11.1,95.0,11.4,mild
M3,2003-05-07T12:00:00Z,12.1,90.0,11.6,mild
M5,2008-08-15T20:00:00Z,15.8,82.0,15.6,warm
M2,2007-07-22T20:00:00Z,14.4,94.0,14.4,warm
M3,2007-02-12T06:00:00Z,10.1,81.0,10.9,cold
M1,2003-11-26T14:00:00Z,8.7,71.0,12.1,mild
M5,2012-06-15T16:00:00Z,12.67,90.2,12.3,mild
M4,2009-06-17T01:00:00Z,12.2,97.0,12.9,mild
M1,2003-03-11T04:00:00Z,10.5,78.0,10.3,cold
M6,2009-04-06T22:00:00Z,9.7,78.0,11.5,mild
M3,2010-01-18T10:00:00Z,10.9,89.0,10.6,cold
M6,2013-08-23T19:00:00Z,14.9,81.0,15.7,warm
M1,2001-08-24T11:00:00Z,15.7,89.0,15.9,warm
M5,2008-12-16T15:00:00Z,10.6,97.0,10.2,cold
M3,2013-01-25T05:00:00Z,9.73,95.7,10.49,cold
M2,2004-08-14T03:00:00Z,14.8,98.0,15.2,warm
M2,2005-01-26T08:00:00Z,8.6,88.0,9.3,cold
M1,2007-03-03T20:00:00Z,9.7,68.0,10.2,cold
M4,2009-01-04T17:00:00Z,9.2,89.0,10.7,cold
M6,2017-06-25T13:00:00Z,11.6,74.0,12.9,mild
M4,2017-08-05T12:00:00Z,13.66,78.9,14.8,warm
M2,2005-05-29T01:00:00Z,9.9,80.0,10.0,cold
M5,2010-03-27T00:00:00Z,8.2,93.0,8.3,cold
M3,2005-11-16T20:00:00Z,11.7,89.0,12.8,mild
M5,2012-02-21T21:00:00Z,10.07,89.4,9.43,cold
M6,2016-11-01T03:00:00Z,12.0,71.0,13.7,mild
M5,2016-07-19T20:00:00Z,17.28,97.3,16.03,warm
M4,2009-09-06T00:00:00Z,13.3,86.0,14.0,warm
M2,2005-11-06T16:00:00Z,12.4,70.0,14.2,warm
M2,2007-02-13T05:00:00Z,7.9,75.0,8.8,cold
M1,2006-12-26T22:00:00Z,10.5,90.0,10.7,cold
M3,2007-06-16T23:00:00Z,14.1,78.0,15.3,warm
M4,2011-10-22T02:00:00Z,12.53,91.4,12.51,mild
M5,2008-09-20T23:00:00Z,15.2,94.0,15.4,warm
M6,2008-07-12T11:00:00Z,14.1,97.0,14.6,warm
M5,2012-07-07T13:00:00Z,15.17,78.6,15.09,warm
M5,2011-10-26T21:00:00Z,12.8,74.0,13.3,mild
M5,2016-12-09T22:00:00Z,12.12,92.2,11.93,mild
M4,2009-11-12T10:00:00Z,10.4,86.0,12.4,mild
M1,2002-01-18T21:00:00Z,9.0,72.0,10.7,cold
M3,2004-08-06T02:00:00Z,15.6,87.0,17.0,warm
M2,2011-05-27T09:00:00Z,9.18,73.5,10.55,cold
M4,2009-11-05T21:00:00Z,10.3,79.0,12.8,mild
M6,2017-08-26T18:00:00Z,15.4,83.0,15.6,warm
M1,2005-01-18T10:00:00Z,8.1,84.0,10.4,cold
M5,2007-12-30T23:00:00Z,11.0,85.0,10.9,cold
M5,2008-08-16T20:00:00Z,15.2,87.0,15.8,warm
M5,2011-08-30T11:00:00Z,13.2,72.0,14.8,warm
M3,2016-11-20T03:00:00Z,7.68,73.0,12.24,mild
Belmullet-AMETS,2011-06-24T19:00:00Z,12.94,92.8,12.33,mild
M2,2001-07-18T21:00:00Z,13.8,89.5,12.6,mild
M3,2014-07-25T19:00:00Z,18.04,91.0,18.32,warm
M6,2006-11-11T20:00:00Z,12.4,73.0,12.9,mild
M2,2010-12-02T02:00:00Z,3.48,80.5,12.06,mild
M6,2008-08-22T07:00:00Z,14.9,90.0,15.7,warm
Belmullet-AMETS,2011-06-11T16:00:00Z,10.96,64.0,12.72,mild
M5,2005-05-21T02:00:00Z,11.1,83.0,11.2,mild
M5,2011-05-20T05:00:00Z,11.9,84.0,12.3,mild
M1,2003-02-27T14:00:00Z,10.5,82.0,10.5,cold
M2,2007-12-30T06:00:00Z,9.5,86.0,10.6,cold
M2,2005-08-02T07:00:00Z,13.8,92.0,13.5,mild
M5,2017-04-13T15:00:00Z,10.14,72.3,10.49,cold
M3,2005-01-02T09:00:00Z,7.4,70.0,10.8,cold
M4,2011-02-21T03:00:00Z,9.1,86.0,10.1,cold
M6,2011-09-21T18:00:00Z,13.1,84.0,13.3,mild
M5,2005-09-28T13:00:00Z,14.9,82.0,14.9,warm
M5,2012-03-01T21:00:00Z,9.9,90.7,9.55,cold
M2,2012-02-29T02:00:00Z,8.98,90.6,8.61,cold
M6,2015-05-22T22:00:00Z,10.2,100.0,11.2,mild
M2,2007-08-31T10:00:00Z,15.4,88.0,15.1,warm
M3,2006-11-13T20:00:00Z,13.2,80.0,13.6,mild
M4,2011-07-13T22:00:00Z,14.72,82.8,14.94,warm
M5,2005-09-17T05:00:00Z,12.4,68.0,16.6,warm
M3,2006-08-20T19:00:00Z,15.4,92.0,15.1,warm
M4,2008-03-29T16:00:00Z,9.0,80.0,10.0,cold
M4,2007-12-21T21:00:00Z,9.0,86.0,11.0,cold
M3,2010-08-05T15:00:00Z,16.0,88.0,15.9,warm
M1,2006-03-03T18:00:00Z,5.4,74.0,10.2,cold
Belmullet-AMETS,2011-07-09T20:00:00Z,14.45,82.9,13.74,mild
M4,2008-11-14T16:00:00Z,12.2,94.0,11.5,mild
M3,2003-09-03T23:00:00Z,17.3,80.0,17.7,warm
M2,2015-12-24T18:00:00Z,7.3,69.5,11.69,mild
M3,2004-09-19T11:00:00Z,14.3,78.0,14.6,warm
M6,2013-01-14T22:00:00Z,8.9,78.0,10.9,cold
M1,2004-12-30T09:00:00Z,12.3,89.0,10.8,cold
M4-Archive,2006-11-18T10:00:00Z,5.2,88.0,12.8,mild
M5,2010-06-11T07:00:00Z,11.8,88.0,12.4,mild
M4,2011-01-23T10:00:00Z,8.8,68.0,9.9,cold
M4,2011-12-05T06:00:00Z,6.24,92.6,11.28,mild
M1,2004-06-28T17:00:00Z,14.5,85.0,14.3,warm
M5,2013-01-20T23:00:00Z,4.23,65.2,9.81,cold
M6,2015-11-08T11:00:00Z,9.5,72.0,13.0,mild
M6,2011-09-12T23:00:00Z,13.3,73.0,13.7,mild
M2,2005-07-07T05:00:00Z,12.8,83.0,12.9,mild
M5,2011-09-14T01:00:00Z,13.6,87.0,14.3,warm
M2,2012-07-09T21:00:00Z,12.67,95.3,12.65,mild
